timestamp,frame_id,hand_id,hand_type,confidence,palm_x,palm_y,palm_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_velocity_x,palm_velocity_y,palm_velocity_z,grab_strength,pinch_strength,pinch_distance,thumb_extended,index_extended,middle_extended,ring_extended,pinky_extended,thumb_tip_x,thumb_tip_y,thumb_tip_z,index_tip_x,index_tip_y,index_tip_z,gesture_type,sequence_id,recording_timestamp,video_file_path,performance_actual_fps,performance_total_frames,performance_target_fps,performance_quality,performance_mode,video_recording_time
2025-11-18 12:16:56.098693,1,376,HandType.Left,0.4997355341911316,-252.48193359375,131.12535095214844,264.37042236328125,0.8985719084739685,-0.40631216764450073,-0.16576778888702393,40.55292510986328,10.629012107849121,-22.95372200012207,0.0,0.0,63.843990325927734,0,1,1,1,1,-202.4733428955078,140.70277404785156,246.0585174560547,-245.2660675048828,155.4137420654297,181.14364624023438,push,38,2025-11-18T12:16:56.098693,my_hand_data\videos\push_seq38_20251118_121656_073445.avi,89.6308397012932,360,90,HIGH,VIDEO_RECORDING,2025-11-18T12:17:00.153558
2025-11-18 12:16:56.102710,2,376,HandType.Left,0.4997355341911316,-252.48193359375,131.12535095214844,264.37042236328125,0.8985719084739685,-0.40631216764450073,-0.16576778888702393,40.55292510986328,10.629012107849121,-22.95372200012207,0.0,0.0,63.843990325927734,0,1,1,1,1,-202.4733428955078,140.70277404785156,246.0585174560547,-245.2660675048828,155.4137420654297,181.14364624023438,push,38,2025-11-18T12:16:56.102710,my_hand_data\videos\push_seq38_20251118_121656_073445.avi,89.6308397012932,360,90,HIGH,VIDEO_RECORDING,2025-11-18T12:17:00.153558
2025-11-18 12:16:56.118968,3,376,HandType.Left,0.4934959411621094,-251.666015625,131.09646606445312,263.9478759765625,0.9115886688232422,-0.3784593939781189,-0.1605447232723236,38.38774871826172,-6.668676853179932,-19.068988800048828,0.0,0.0,64.0390625,0,1,1,1,1,-201.88282775878906,141.229736328125,246.07008361816406,-245.2917938232422,156.13796997070312,180.74241638183594,push,38,2025-11-18T12:16:56.118968,my_hand_data\videos\push_seq38_20251118_121656_073445.avi,89.6308397012932,360,90,HIGH,VIDEO_RECORDING,2025-11-18T12:17:00.153558
2025-11-18 12:16:56.118968,4,376,HandType.Left,0.4934959411621094,-251.666015625,131.09646606445312,263.9478759765625,0.9115886688232422,-0.3784593939781189,-0.1605447232723236,38.38774871826172,-6.668676853179932,-19.068988800048828,0.0,0.0,64.0390625,0,1,1,1,1,-201.88282775878906,141.229736328125,246.07008361816406,-245.2917938232422,156.13796997070312,180.74241638183594,push,38,2025-11-18T12:16:56.118968,my_hand_data\videos\push_seq38_20251118_121656_073445.avi,89.6308397012932,360,90,HIGH,VIDEO_RECORDING,2025-11-18T12:17:00.153558
2025-11-18 12:16:56.139346,5,376,HandType.Left,0.4966397285461426,-251.30470275878906,131.11431884765625,263.7033996582031,0.9191656112670898,-0.361435204744339,-0.1565220206975937,5.267411708831787,10.659709930419922,-10.145918846130371,0.0,0.0,64.61743927001953,0,1,1,1,1,-201.16445922851562,141.80926513671875,246.5399932861328,-245.18130493164062,157.2150115966797,180.6859130859375,push,38,2025-11-18T12:16:56.139346,my_hand_data\videos\push_seq38_20251118_121656_073445.avi,89.6308397012932,360,90,HIGH,VIDEO_RECORDING,2025-11-18T12:17:00.153558
2025-11-18 12:16:56.149508,6,376,HandType.Left,0.4966397285461426,-251.30470275878906,131.11431884765625,263.7033996582031,0.9191656112670898,-0.361435204744339,-0.1565220206975937,5.267411708831787,10.659709930419922,-10.145918846130371,0.0,0.0,64.61743927001953,0,1,1,1,1,-201.16445922851562,141.80926513671875,246.5399932861328,-245.18130493164062,157.2150115966797,180.6859130859375,push,38,2025-11-18T12:16:56.149508,my_hand_data\videos\push_seq38_20251118_121656_073445.avi,89.6308397012932,360,90,HIGH,VIDEO_RECORDING,2025-11-18T12:17:00.153558
2025-11-18 12:16:56.169234,7,376,HandType.Left,0.49226880073547363,-251.22207641601562,131.60638427734375,263.1925048828125,0.9209719300270081,-0.3583831489086151,-0.15287958085536957,9.349453926086426,24.06578254699707,-27.924840927124023,0.0,0.0,64.79288482666016,0,1,1,1,1,-200.93789672851562,142.55587768554688,246.4907684326172,-245.10702514648438,157.50758361816406,180.300048828125,push,38,2025-11-18T12:16:56.169234,my_hand_data\videos\push_seq38_20251118_121656_073445.avi,89.6308397012932,360,90,HIGH,VIDEO_RECORDING,2025-11-18T12:17:00.153558
2025-11-18 12:16:56.169234,8,376,HandType.Left,0.48783910274505615,-251.04745483398438,131.9344940185547,262.84063720703125,0.9200074076652527,-0.3619735836982727,-0.15020503103733063,16.055164337158203,30.166549682617188,-32.34891128540039,0.0,0.0,64.8101806640625,0,1,1,1,1,-200.660400390625,143.00048828125,246.32269287109375,-244.88327026367188,157.56614685058594,179.8750762939453,push,38,2025-11-18T12:16:56.169234,my_hand_data\videos\push_seq38_20251118_121656_073445.avi,89.6308397012932,360,90,HIGH,VIDEO_RECORDING,2025-11-18T12:17:00.153558
2025-11-18 12:16:56.189780,9,376,HandType.Left,0.4898526668548584,-250.8566131591797,132.14633178710938,262.55572509765625,0.9201924800872803,-0.36230969429016113,-0.14824794232845306,16.946247100830078,18.811079025268555,-25.300395965576172,0.0,0.0,64.8102798461914,0,1,1,1,1,-200.4788818359375,143.32077026367188,246.15830993652344,-244.71054077148438,157.6951446533203,179.54373168945312,push,38,2025-11-18T12:16:56.189780,my_hand_data\videos\push_seq38_20251118_121656_073445.avi,89.6308397012932,360,90,HIGH,VIDEO_RECORDING,2025-11-18T12:17:00.153558
2025-11-18 12:16:56.189780,10,376,HandType.Left,0.4901700019836426,-250.71560668945312,132.32757568359375,262.132080078125,0.9204165935516357,-0.3622762858867645,-0.1469324827194214,12.683572769165039,16.301464080810547,-38.105918884277344,0.0,0.0,64.76026916503906,0,1,1,1,1,-200.42311096191406,143.43853759765625,245.7954864501953,-244.46449279785156,157.6776123046875,179.14315795898438,push,38,2025-11-18T12:16:56.189780,my_hand_data\videos\push_seq38_20251118_121656_073445.avi,89.6308397012932,360,90,HIGH,VIDEO_RECORDING,2025-11-18T12:17:00.153558
2025-11-18 12:16:56.210160,11,376,HandType.Left,0.4925459027290344,-250.68692016601562,132.43670654296875,261.5613708496094,0.9207676649093628,-0.3616783618927002,-0.1462041437625885,2.556206703186035,9.728869438171387,-50.87451171875,0.0,0.0,64.63542938232422,0,1,1,1,1,-200.499267578125,143.5562744140625,245.15478515625,-244.3279571533203,157.77105712890625,178.5514373779297,push,38,2025-11-18T12:16:56.210160,my_hand_data\videos\push_seq38_20251118_121656_073445.avi,89.6308397012932,360,90,HIGH,VIDEO_RECORDING,2025-11-18T12:17:00.153558
2025-11-18 12:16:56.214178,12,376,HandType.Left,0.4925459027290344,-250.68692016601562,132.43670654296875,261.5613708496094,0.9207676649093628,-0.3616783618927002,-0.1462041437625885,2.556206703186035,9.728869438171387,-50.87451171875,0.0,0.0,64.63542938232422,0,1,1,1,1,-200.499267578125,143.5562744140625,245.15478515625,-244.3279571533203,157.77105712890625,178.5514373779297,push,38,2025-11-18T12:16:56.214178,my_hand_data\videos\push_seq38_20251118_121656_073445.avi,89.6308397012932,360,90,HIGH,VIDEO_RECORDING,2025-11-18T12:17:00.153558
2025-11-18 12:16:56.230479,13,376,HandType.Left,0.5036953687667847,-250.93838500976562,132.44871520996094,260.9908142089844,0.9228091239929199,-0.3578527271747589,-0.14270521700382233,-13.559534072875977,-1.5190250873565674,-18.510570526123047,0.0,0.0,64.5823745727539,0,1,1,1,1,-200.6412811279297,143.7425079345703,244.63328552246094,-244.68150329589844,157.78781127929688,177.8646697998047,push,38,2025-11-18T12:16:56.230479,my_hand_data\videos\push_seq38_20251118_121656_073445.avi,89.6308397012932,360,90,HIGH,VIDEO_RECORDING,2025-11-18T12:17:00.153558
2025-11-18 12:16:56.240760,14,376,HandType.Left,0.5066776871681213,-250.8136444091797,132.23797607421875,260.5863342285156,0.9251499772071838,-0.3524872362613678,-0.1408911943435669,11.254246711730957,-19.01458168029785,-36.49504089355469,0.0,0.0,64.48466491699219,0,1,1,1,1,-200.66061401367188,143.63572692871094,244.2144012451172,-244.80763244628906,157.64109802246094,177.45896911621094,push,38,2025-11-18T12:16:56.240760,my_hand_data\videos\push_seq38_20251118_121656_073445.avi,89.6308397012932,360,90,HIGH,VIDEO_RECORDING,2025-11-18T12:17:00.153558
2025-11-18 12:16:56.250948,15,376,HandType.Left,0.5063670873641968,-250.65274047851562,131.9621124267578,259.7588195800781,0.9260644316673279,-0.3504604399204254,-0.13993629813194275,14.494057655334473,-24.848312377929688,-74.5379867553711,0.0,0.0,64.43119049072266,0,1,1,1,1,-200.5320281982422,143.4646759033203,243.38499450683594,-244.6226043701172,157.38919067382812,176.63946533203125,push,38,2025-11-18T12:16:56.250948,my_hand_data\videos\push_seq38_20251118_121656_073445.avi,89.6308397012932,360,90,HIGH,VIDEO_RECORDING,2025-11-18T12:17:00.153558
2025-11-18 12:16:56.260976,16,376,HandType.Left,0.5062729716300964,-250.4651336669922,131.731689453125,258.9285583496094,0.9277991056442261,-0.34608471393585205,-0.13933470845222473,17.28950309753418,-21.2351131439209,-76.51578521728516,0.0,0.0,64.46290588378906,0,1,1,1,1,-200.3078155517578,143.3230438232422,242.5148468017578,-244.61032104492188,157.2207794189453,175.8953399658203,push,38,2025-11-18T12:16:56.260976,my_hand_data\videos\push_seq38_20251118_121656_073445.avi,89.6308397012932,360,90,HIGH,VIDEO_RECORDING,2025-11-18T12:17:00.153558
